record_id,date,year,month,production_order,product_family_code,sample_lot_code,solution_lot_code,viscosity_cP,casting_speed_m_min,blade_gap_um,flow_rate_mL_min,solution_concentration_pct_raw,solution_concentration_pct_imputed,solution_concentration_pct_was_imputed,solid_content_pct_raw,solid_content_pct_imputed,solid_content_pct_was_imputed,nips1_temp_C_raw,nips1_temp_C_imputed,nips1_temp_C_was_imputed,nips2_temp_C_raw,nips2_temp_C_imputed,nips2_temp_C_was_imputed,dry1_temp_C_raw,dry1_temp_C_imputed,dry1_temp_C_was_imputed,dry2_temp_C_raw,dry2_temp_C_imputed,dry2_temp_C_was_imputed,dry3_temp_C_raw,dry3_temp_C_imputed,dry3_temp_C_was_imputed,viscosity_x_speed,viscosity_x_gap,viscosity_div_flow,speed_x_gap,log_viscosity,viscosity_sq,thickness_um,is_major_NC_5_family
R0214,2024-07-10,2024,7,48,Family_5,182,3,1074,0.6,800,295,5.4498,5.4498,False,6.07,6.07,False,24.7,24.7,False,40.1,40.1,False,60.0,60,False,90.0,90,False,110.0,110,False,644.4,859200,3.640677966101695,480.0,6.97914527506881,1153476,129.0,True
R0215,2024-07-10,2024,7,49,Family_5,183,3,1074,0.6,800,295,5.4498,5.4498,False,6.07,6.07,False,27.2,27.2,False,41.3,41.3,False,60.0,60,False,90.0,90,False,110.0,110,False,644.4,859200,3.640677966101695,480.0,6.97914527506881,1153476,127.666666666667,True
R0216,2024-07-10,2024,7,50,Family_5,184,3,1074,0.6,800,295,5.4498,5.4498,False,6.07,6.07,False,27.9,27.9,False,41.2,41.2,False,60.0,60,False,90.0,90,False,110.0,110,False,644.4,859200,3.640677966101695,480.0,6.97914527506881,1153476,128.111111111111,True
R0217,2024-07-10,2024,7,51,Family_5,185,3,1074,0.6,800,295,5.4498,5.4498,False,6.07,6.07,False,27.9,27.9,False,41.2,41.2,False,60.0,60,False,90.0,90,False,110.0,110,False,644.4,859200,3.640677966101695,480.0,6.97914527506881,1153476,130.111111111111,True
R0218,2024-07-10,2024,7,52,Family_4,182,3,1074,0.6,800,295,5.4498,5.4498,False,6.07,6.07,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,644.4,859200,3.640677966101695,480.0,6.97914527506881,1153476,129.0,True
R0219,2024-07-10,2024,7,53,Family_4,183,3,1074,0.6,800,295,5.4498,5.4498,False,6.07,6.07,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,644.4,859200,3.640677966101695,480.0,6.97914527506881,1153476,127.666666666667,True
R0220,2024-07-10,2024,7,54,Family_4,184,3,1074,0.6,800,295,5.4498,5.4498,False,6.07,6.07,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,644.4,859200,3.640677966101695,480.0,6.97914527506881,1153476,128.111111111111,True
R0221,2024-07-10,2024,7,55,Family_4,185,3,1074,0.6,800,295,5.4498,5.4498,False,6.07,6.07,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,644.4,859200,3.640677966101695,480.0,6.97914527506881,1153476,130.111111111111,True
R0222,2024-07-11,2024,7,56,Family_5,186,4,1057,0.6,800,320,5.4498,5.4498,False,5.96,5.96,False,25.9,25.9,False,41.5,41.5,False,60.0,60,False,90.0,90,False,110.0,110,False,634.1999999999999,845600,3.303125,480.0,6.963189985870238,1117249,130.666666666667,True
R0223,2024-07-11,2024,7,57,Family_5,187,4,1057,0.6,800,320,5.4498,5.4498,False,5.96,5.96,False,27.1,27.1,False,41.1,41.1,False,60.0,60,False,90.0,90,False,110.0,110,False,634.1999999999999,845600,3.303125,480.0,6.963189985870238,1117249,130.555555555556,True
R0224,2024-07-11,2024,7,58,Family_4,186,4,1057,0.6,800,320,5.4498,5.4498,False,5.96,5.96,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,634.1999999999999,845600,3.303125,480.0,6.963189985870238,1117249,130.666666666667,True
R0225,2024-07-11,2024,7,59,Family_4,187,4,1057,0.6,800,320,5.4498,5.4498,False,5.96,5.96,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,634.1999999999999,845600,3.303125,480.0,6.963189985870238,1117249,130.555555555556,True
R0226,2024-07-16,2024,7,60,Family_5,188,5,1521,0.6,800,320,5.4498,5.4498,False,6.77,6.77,False,29.5,29.5,False,40.8,40.8,False,60.0,60,False,90.0,90,False,110.0,110,False,912.6,1216800,4.753125,480.0,7.327123292259293,2313441,121.0,True
R0227,2024-07-16,2024,7,61,Family_4,188,5,1521,0.6,800,320,5.4498,5.4498,False,6.77,6.77,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,912.6,1216800,4.753125,480.0,7.327123292259293,2313441,121.0,True
R0228,2024-07-17,2024,7,62,Family_5,189,6,1479,0.5,300,350,5.4498,5.4498,False,6.48,6.48,False,24.1,24.1,False,40.1,40.1,False,60.0,60,False,90.0,90,False,110.0,110,False,739.5,443700,4.225714285714286,150.0,7.2991214627108,2187441,28.0,True
R0229,2024-07-17,2024,7,63,Family_4,189,6,1479,0.5,300,350,5.4498,5.4498,False,6.48,6.48,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,739.5,443700,4.225714285714286,150.0,7.2991214627108,2187441,28.0,True
R0230,2024-07-18,2024,7,64,Family_5,190,6,1182,0.25,800,400,5.4498,5.4498,False,6.46,6.46,False,23.0,23.0,False,39.9,39.9,False,50.0,50,False,80.0,80,False,100.0,100,False,295.5,945600,2.955,200.0,7.074963197966044,1397124,80.0,True
R0231,2024-07-18,2024,7,65,Family_5,191,6,1182,0.35,800,400,5.4498,5.4498,False,6.46,6.46,False,24.9,24.9,False,41.9,41.9,False,50.0,50,False,80.0,80,False,100.0,100,False,413.7,945600,2.955,280.0,7.074963197966044,1397124,77.0,True
R0232,2024-07-18,2024,7,66,Family_5,192,6,1182,0.4,800,400,5.4498,5.4498,False,6.46,6.46,False,24.9,24.9,False,41.9,41.9,False,50.0,50,False,80.0,80,False,100.0,100,False,472.8,945600,2.955,320.0,7.074963197966044,1397124,60.0,True
R0233,2024-07-18,2024,7,67,Family_5,193,6,1182,0.45,800,400,5.4498,5.4498,False,6.46,6.46,False,24.9,24.9,False,41.9,41.9,False,50.0,50,False,80.0,80,False,100.0,100,False,531.9,945600,2.955,360.0,7.074963197966044,1397124,35.0,True
R0234,2024-07-18,2024,7,68,Family_5,194,6,1182,0.5,800,400,5.4498,5.4498,False,6.46,6.46,False,24.9,24.9,False,41.9,41.9,False,50.0,50,False,80.0,80,False,100.0,100,False,591.0,945600,2.955,400.0,7.074963197966044,1397124,33.0,True
R0235,2024-07-18,2024,7,69,Family_4,190,6,1182,0.25,800,400,5.4498,5.4498,False,6.46,6.46,False,,38.45,True,,39.13,True,50.0,50,False,80.0,80,False,100.0,100,False,295.5,945600,2.955,200.0,7.074963197966044,1397124,80.0,True
R0236,2024-07-18,2024,7,70,Family_4,191,6,1182,0.35,800,400,5.4498,5.4498,False,6.46,6.46,False,,38.45,True,,39.13,True,50.0,50,False,80.0,80,False,100.0,100,False,413.7,945600,2.955,280.0,7.074963197966044,1397124,77.0,True
R0237,2024-07-18,2024,7,71,Family_4,192,6,1182,0.4,800,400,5.4498,5.4498,False,6.46,6.46,False,,38.45,True,,39.13,True,50.0,50,False,80.0,80,False,100.0,100,False,472.8,945600,2.955,320.0,7.074963197966044,1397124,60.0,True
R0238,2024-07-18,2024,7,72,Family_4,193,6,1182,0.45,800,400,5.4498,5.4498,False,6.46,6.46,False,,38.45,True,,39.13,True,50.0,50,False,80.0,80,False,100.0,100,False,531.9,945600,2.955,360.0,7.074963197966044,1397124,35.0,True
R0239,2024-07-18,2024,7,73,Family_4,194,6,1182,0.5,800,400,5.4498,5.4498,False,6.46,6.46,False,,38.45,True,,39.13,True,50.0,50,False,80.0,80,False,100.0,100,False,591.0,945600,2.955,400.0,7.074963197966044,1397124,33.0,True
R0240,2024-07-24,2024,7,74,Family_5,195,7,843,0.5,800,125,5.36,5.36,False,5.97,5.97,False,20.6,20.6,False,38.8,38.8,False,60.0,60,False,90.0,90,False,110.0,110,False,421.5,674400,6.744,400.0,6.736966958001855,710649,93.0,True
R0241,2024-07-24,2024,7,75,Family_5,196,7,843,0.6,800,125,5.36,5.36,False,5.97,5.97,False,23.2,23.2,False,40.4,40.4,False,60.0,60,False,90.0,90,False,110.0,110,False,505.8,674400,6.744,480.0,6.736966958001855,710649,77.0,True
R0242,2024-07-24,2024,7,76,Family_4,195,7,843,0.5,800,125,5.36,5.36,False,5.97,5.97,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,421.5,674400,6.744,400.0,6.736966958001855,710649,93.0,True
R0243,2024-07-24,2024,7,77,Family_4,196,7,843,0.6,800,125,5.36,5.36,False,5.97,5.97,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,505.8,674400,6.744,480.0,6.736966958001855,710649,77.0,True
R0244,2024-07-25,2024,7,78,Family_5,197,8,956,0.5,800,140,5.4498,5.4498,False,5.88,5.88,False,28.5,28.5,False,40.3,40.3,False,60.0,60,False,90.0,90,False,110.0,110,False,478.0,764800,6.828571428571428,400.0,6.862757913051401,913936,107.333333333333,True
R0245,2024-07-25,2024,7,79,Family_4,197,8,956,0.5,800,140,5.4498,5.4498,False,5.88,5.88,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,478.0,764800,6.828571428571428,400.0,6.862757913051401,913936,107.333333333333,True
R0246,2024-07-30,2024,7,80,Family_5,198,9,1102,0.5,800,140,5.4498,5.4498,False,6.33,6.33,False,25.5,25.5,False,43.9,43.9,False,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,7.871428571428571,400.0,7.004881989712859,1214404,102.0,True
R0247,2024-07-30,2024,7,81,Family_5,199,9,1102,0.5,800,150,5.4498,5.4498,False,6.33,6.33,False,25.5,25.5,False,43.9,43.9,False,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,7.346666666666667,400.0,7.004881989712859,1214404,106.0,True
R0248,2024-07-30,2024,7,82,Family_5,200,9,1102,0.5,800,200,5.4498,5.4498,False,6.33,6.33,False,25.5,25.5,False,43.9,43.9,False,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,5.51,400.0,7.004881989712859,1214404,121.0,True
R0249,2024-07-30,2024,7,83,Family_5,201,9,1102,0.5,800,180,5.4498,5.4498,False,6.33,6.33,False,25.5,25.5,False,43.9,43.9,False,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,6.122222222222222,400.0,7.004881989712859,1214404,121.0,True
R0250,2024-07-30,2024,7,84,Family_5,202,9,1102,0.5,800,150,5.4498,5.4498,False,6.33,6.33,False,29.5,29.5,False,42.7,42.7,False,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,7.346666666666667,400.0,7.004881989712859,1214404,108.0,True
R0251,2024-07-30,2024,7,85,Family_5,203,9,1102,0.5,800,150,5.4498,5.4498,False,6.33,6.33,False,29.5,29.5,False,42.7,42.7,False,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,7.346666666666667,400.0,7.004881989712859,1214404,122.0,True
R0252,2024-07-30,2024,7,86,Family_4,198,9,1102,0.5,800,140,5.4498,5.4498,False,6.33,6.33,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,7.871428571428571,400.0,7.004881989712859,1214404,102.0,True
R0253,2024-07-30,2024,7,87,Family_4,199,9,1102,0.5,800,150,5.4498,5.4498,False,6.33,6.33,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,7.346666666666667,400.0,7.004881989712859,1214404,106.0,True
R0254,2024-07-30,2024,7,88,Family_4,200,9,1102,0.5,800,200,5.4498,5.4498,False,6.33,6.33,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,5.51,400.0,7.004881989712859,1214404,121.0,True
R0255,2024-07-30,2024,7,89,Family_4,201,9,1102,0.5,800,180,5.4498,5.4498,False,6.33,6.33,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,6.122222222222222,400.0,7.004881989712859,1214404,121.0,True
R0256,2024-07-30,2024,7,90,Family_4,202,9,1102,0.5,800,150,5.4498,5.4498,False,6.33,6.33,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,7.346666666666667,400.0,7.004881989712859,1214404,108.0,True
R0257,2024-07-30,2024,7,91,Family_4,203,9,1102,0.5,800,150,5.4498,5.4498,False,6.33,6.33,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,7.346666666666667,400.0,7.004881989712859,1214404,122.0,True
R0258,2024-07-31,2024,7,92,Family_5,204,10,1102,0.5,800,150,5.4498,5.4498,False,6.16,6.16,False,30.3,30.3,False,39.1,39.1,False,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,7.346666666666667,400.0,7.004881989712859,1214404,108.777777777778,True
R0259,2024-07-31,2024,7,93,Family_5,205,10,1102,0.5,800,150,5.4498,5.4498,False,6.16,6.16,False,30.3,30.3,False,39.1,39.1,False,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,7.346666666666667,400.0,7.004881989712859,1214404,119.888888888889,True
R0260,2024-07-31,2024,7,94,Family_4,204,10,1102,0.5,800,150,5.4498,5.4498,False,6.16,6.16,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,7.346666666666667,400.0,7.004881989712859,1214404,108.777777777778,True
R0261,2024-07-31,2024,7,95,Family_4,205,10,1102,0.5,800,150,5.4498,5.4498,False,6.16,6.16,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,551.0,881600,7.346666666666667,400.0,7.004881989712859,1214404,119.888888888889,True
R0262,2024-08-01,2024,8,96,Family_5,206,11,1230,0.5,800,150,5.4498,5.4498,False,6.4,6.4,False,30.5,30.5,False,37.9,37.9,False,60.0,60,False,90.0,90,False,110.0,110,False,615.0,984000,8.2,400.0,7.114769448366463,1512900,109.888888888889,True
R0263,2024-08-01,2024,8,97,Family_5,207,11,1230,0.5,800,150,5.4498,5.4498,False,6.4,6.4,False,30.5,30.5,False,37.9,37.9,False,60.0,60,False,90.0,90,False,110.0,110,False,615.0,984000,8.2,400.0,7.114769448366463,1512900,108.666666666667,True
R0264,2024-08-01,2024,8,98,Family_5,208,11,1230,0.5,800,150,5.4498,5.4498,False,6.4,6.4,False,30.5,30.5,False,37.9,37.9,False,60.0,60,False,90.0,90,False,110.0,110,False,615.0,984000,8.2,400.0,7.114769448366463,1512900,111.444444444445,True
R0265,2024-08-01,2024,8,99,Family_5,209,11,1230,0.5,800,150,5.4498,5.4498,False,6.4,6.4,False,30.5,30.5,False,37.9,37.9,False,60.0,60,False,90.0,90,False,110.0,110,False,615.0,984000,8.2,400.0,7.114769448366463,1512900,118.888888888889,True
R0266,2024-08-01,2024,8,100,Family_4,206,11,1230,0.5,800,150,5.4498,5.4498,False,6.4,6.4,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,615.0,984000,8.2,400.0,7.114769448366463,1512900,109.888888888889,True
R0267,2024-08-01,2024,8,101,Family_4,207,11,1230,0.5,800,150,5.4498,5.4498,False,6.4,6.4,False,37.9,37.9,False,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,615.0,984000,8.2,400.0,7.114769448366463,1512900,108.666666666667,True
R0268,2024-08-01,2024,8,102,Family_4,208,11,1230,0.5,800,150,5.4498,5.4498,False,6.4,6.4,False,37.9,37.9,False,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,615.0,984000,8.2,400.0,7.114769448366463,1512900,111.444444444445,True
R0269,2024-08-01,2024,8,103,Family_4,209,11,1230,0.5,800,150,5.4498,5.4498,False,6.4,6.4,False,37.9,37.9,False,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,615.0,984000,8.2,400.0,7.114769448366463,1512900,118.888888888889,True
R0270,2024-08-01,2024,8,104,Family_5,210,11,1230,0.5,12,150,,6.8,True,,7.07618329135664,True,37.9,37.9,False,,39.19,True,,60,True,,90,True,,90,True,615.0,14760,8.2,6.0,7.114769448366463,1512900,109.888888888889,True
R0271,2024-08-01,2024,8,105,Family_5,207,11,1230,0.5,12,150,,6.8,True,,7.07618329135664,True,37.9,37.9,False,,39.19,True,,60,True,,90,True,,90,True,615.0,14760,8.2,6.0,7.114769448366463,1512900,108.666666666667,True
R0272,2024-08-01,2024,8,106,Family_5,208,11,1230,0.5,12,150,,6.8,True,,7.07618329135664,True,37.9,37.9,False,,39.19,True,,60,True,,90,True,,90,True,615.0,14760,8.2,6.0,7.114769448366463,1512900,111.444444444445,True
R0273,2024-08-01,2024,8,107,Family_5,209,11,1230,0.5,12,150,,6.8,True,,7.07618329135664,True,37.9,37.9,False,,39.19,True,,60,True,,90,True,,90,True,615.0,14760,8.2,6.0,7.114769448366463,1512900,118.888888888889,True
R0274,2024-08-06,2024,8,108,Family_5,211,12,657,0.5,800,120,6.2,6.2,False,6.5,6.5,False,26.9,26.9,False,35.6,35.6,False,60.0,60,False,90.0,90,False,110.0,110,False,328.5,525600,5.475,400.0,6.48768401848461,431649,80.0,True
R0275,2024-08-06,2024,8,109,Family_5,212,12,657,0.5,800,110,6.2,6.2,False,6.5,6.5,False,26.9,26.9,False,35.6,35.6,False,60.0,60,False,90.0,90,False,110.0,110,False,328.5,525600,5.972727272727273,400.0,6.48768401848461,431649,78.0,True
R0276,2024-08-06,2024,8,110,Family_5,213,12,657,0.5,800,115,6.2,6.2,False,6.5,6.5,False,27.1,27.1,False,37.3,37.3,False,60.0,60,False,90.0,90,False,110.0,110,False,328.5,525600,5.71304347826087,400.0,6.48768401848461,431649,88.0,True
R0277,2024-08-06,2024,8,111,Family_5,214,12,657,0.5,800,115,6.2,6.2,False,6.5,6.5,False,28.3,28.3,False,38.7,38.7,False,60.0,60,False,90.0,90,False,110.0,110,False,328.5,525600,5.71304347826087,400.0,6.48768401848461,431649,85.2222222222222,True
R0278,2024-08-06,2024,8,112,Family_5,215,12,657,0.5,800,115,6.2,6.2,False,6.5,6.5,False,28.3,28.3,False,38.7,38.7,False,60.0,60,False,90.0,90,False,110.0,110,False,328.5,525600,5.71304347826087,400.0,6.48768401848461,431649,82.6666666666667,True
R0279,2024-08-06,2024,8,113,Family_5,216,12,657,0.5,800,115,6.2,6.2,False,6.5,6.5,False,28.3,28.3,False,38.7,38.7,False,60.0,60,False,90.0,90,False,110.0,110,False,328.5,525600,5.71304347826087,400.0,6.48768401848461,431649,83.6666666666667,True
R0280,2024-08-06,2024,8,114,Family_5,217,12,657,0.5,800,115,6.2,6.2,False,6.5,6.5,False,28.3,28.3,False,38.7,38.7,False,60.0,60,False,90.0,90,False,110.0,110,False,328.5,525600,5.71304347826087,400.0,6.48768401848461,431649,84.0,True
R0281,2024-08-06,2024,8,115,Family_4,211,12,657,0.5,800,120,6.2,6.2,False,6.5,6.5,False,35.6,35.6,False,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,328.5,525600,5.475,400.0,6.48768401848461,431649,80.0,True
R0282,2024-08-06,2024,8,116,Family_4,212,12,657,0.5,800,110,6.2,6.2,False,6.5,6.5,False,35.6,35.6,False,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,328.5,525600,5.972727272727273,400.0,6.48768401848461,431649,78.0,True
R0283,2024-08-06,2024,8,117,Family_4,213,12,657,0.5,800,115,6.2,6.2,False,6.5,6.5,False,37.3,37.3,False,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,328.5,525600,5.71304347826087,400.0,6.48768401848461,431649,88.0,True
R0284,2024-08-06,2024,8,118,Family_4,214,12,657,0.5,800,115,6.2,6.2,False,6.5,6.5,False,38.7,38.7,False,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,328.5,525600,5.71304347826087,400.0,6.48768401848461,431649,85.2222222222222,True
R0285,2024-08-06,2024,8,119,Family_4,215,12,657,0.5,800,115,6.2,6.2,False,6.5,6.5,False,38.7,38.7,False,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,328.5,525600,5.71304347826087,400.0,6.48768401848461,431649,82.6666666666667,True
R0286,2024-08-06,2024,8,120,Family_4,216,12,657,0.5,800,115,6.2,6.2,False,6.5,6.5,False,38.7,38.7,False,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,328.5,525600,5.71304347826087,400.0,6.48768401848461,431649,83.6666666666667,True
R0287,2024-08-06,2024,8,121,Family_4,217,12,657,0.5,800,115,6.2,6.2,False,6.5,6.5,False,38.7,38.7,False,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,328.5,525600,5.71304347826087,400.0,6.48768401848461,431649,84.0,True
R0288,2024-08-06,2024,8,122,Family_5,211,13,657,0.5,12,120,,6.8,True,10.0,10.0,False,35.6,35.6,False,,39.19,True,,60,True,,90,True,,90,True,328.5,7884,5.475,6.0,6.48768401848461,431649,80.0,True
R0289,2024-08-06,2024,8,123,Family_5,212,13,657,0.5,12,110,,6.8,True,10.0,10.0,False,35.6,35.6,False,,39.19,True,,60,True,,90,True,,90,True,328.5,7884,5.972727272727273,6.0,6.48768401848461,431649,78.0,True
R0290,2024-08-06,2024,8,124,Family_5,213,13,657,0.5,12,115,,6.8,True,10.0,10.0,False,37.3,37.3,False,,39.19,True,,60,True,,90,True,,90,True,328.5,7884,5.71304347826087,6.0,6.48768401848461,431649,88.0,True
R0291,2024-08-06,2024,8,125,Family_5,214,13,657,0.5,12,115,,6.8,True,10.0,10.0,False,38.7,38.7,False,,39.19,True,,60,True,,90,True,,90,True,328.5,7884,5.71304347826087,6.0,6.48768401848461,431649,85.2222222222222,True
R0292,2024-08-06,2024,8,126,Family_5,215,13,657,0.5,12,115,,6.8,True,10.0,10.0,False,38.7,38.7,False,,39.19,True,,60,True,,90,True,,90,True,328.5,7884,5.71304347826087,6.0,6.48768401848461,431649,82.6666666666667,True
R0293,2024-08-06,2024,8,127,Family_5,216,13,657,0.5,12,115,,6.8,True,10.0,10.0,False,38.7,38.7,False,,39.19,True,,60,True,,90,True,,90,True,328.5,7884,5.71304347826087,6.0,6.48768401848461,431649,83.6666666666667,True
R0294,2024-08-06,2024,8,128,Family_5,217,13,657,0.5,12,115,,6.8,True,10.0,10.0,False,38.7,38.7,False,,39.19,True,,60,True,,90,True,,90,True,328.5,7884,5.71304347826087,6.0,6.48768401848461,431649,84.0,True
R0295,2024-08-07,2024,8,129,Family_5,218,14,580,0.5,800,105,6.2,6.2,False,6.08,6.08,False,26.2,26.2,False,37.6,37.6,False,60.0,60,False,90.0,90,False,110.0,110,False,290.0,464000,5.523809523809524,400.0,6.363028103540465,336400,83.6666666666667,True
R0296,2024-08-07,2024,8,130,Family_5,219,14,580,0.5,800,105,6.2,6.2,False,6.08,6.08,False,27.2,27.2,False,38.0,38.0,False,60.0,60,False,90.0,90,False,110.0,110,False,290.0,464000,5.523809523809524,400.0,6.363028103540465,336400,89.6666666666667,True
R0297,2024-08-07,2024,8,131,Family_4,218,14,580,0.5,800,105,6.2,6.2,False,6.08,6.08,False,37.6,37.6,False,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,290.0,464000,5.523809523809524,400.0,6.363028103540465,336400,83.6666666666667,True
R0298,2024-08-07,2024,8,132,Family_4,219,14,580,0.5,800,105,6.2,6.2,False,6.08,6.08,False,38.0,38.0,False,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,290.0,464000,5.523809523809524,400.0,6.363028103540465,336400,89.6666666666667,True
R0299,2024-08-07,2024,8,133,Family_5,218,15,580,0.5,12,105,,6.8,True,,7.07618329135664,True,37.6,37.6,False,,39.19,True,,60,True,,90,True,,90,True,290.0,6960,5.523809523809524,6.0,6.363028103540465,336400,83.6666666666667,True
R0300,2024-08-07,2024,8,134,Family_5,219,15,580,0.5,12,105,,6.8,True,,7.07618329135664,True,38.0,38.0,False,,39.19,True,,60,True,,90,True,,90,True,290.0,6960,5.523809523809524,6.0,6.363028103540465,336400,89.6666666666667,True
R0301,2024-08-08,2024,8,135,Family_5,220,16,497,0.5,800,85,6.411,6.411,False,6.51,6.51,False,25.9,25.9,False,37.8,37.8,False,60.0,60,False,90.0,90,False,110.0,110,False,248.5,397600,5.847058823529411,400.0,6.208590026096629,247009,72.0,True
R0302,2024-08-08,2024,8,136,Family_5,221,16,497,0.5,800,85,6.411,6.411,False,6.51,6.51,False,26.9,26.9,False,37.3,37.3,False,60.0,60,False,90.0,90,False,110.0,110,False,248.5,397600,5.847058823529411,400.0,6.208590026096629,247009,78.0,True
R0303,2024-08-08,2024,8,137,Family_4,220,16,497,0.5,800,85,6.411,6.411,False,6.51,6.51,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,248.5,397600,5.847058823529411,400.0,6.208590026096629,247009,72.0,True
R0304,2024-08-08,2024,8,138,Family_4,221,16,497,0.5,800,85,6.411,6.411,False,6.51,6.51,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,248.5,397600,5.847058823529411,400.0,6.208590026096629,247009,78.0,True
R0305,2024-08-09,2024,8,139,Family_5,222,17,839,0.5,800,130,7.566,7.566,False,7.6,7.6,False,23.5,23.5,False,38.3,38.3,False,60.0,60,False,90.0,90,False,110.0,110,False,419.5,671200,6.453846153846154,400.0,6.732210706467206,703921,82.0,True
R0306,2024-08-09,2024,8,140,Family_4,222,17,839,0.5,800,130,7.566,7.566,False,7.6,7.6,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,419.5,671200,6.453846153846154,400.0,6.732210706467206,703921,82.0,True
R0307,2024-08-13,2024,8,141,Family_5,223,18,1210,0.5,800,325,7.699,7.699,False,7.57,7.57,False,26.1,26.1,False,38.3,38.3,False,60.0,60,False,90.0,90,False,110.0,110,False,605.0,968000,3.723076923076923,400.0,7.098375638590786,1464100,103.0,True
R0308,2024-08-13,2024,8,142,Family_5,224,18,1210,0.5,800,325,7.699,7.699,False,7.57,7.57,False,26.1,26.1,False,38.3,38.3,False,60.0,60,False,90.0,90,False,110.0,110,False,605.0,968000,3.723076923076923,400.0,7.098375638590786,1464100,102.0,True
R0309,2024-08-13,2024,8,143,Family_4,223,18,1210,0.5,800,325,7.699,7.699,False,7.57,7.57,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,605.0,968000,3.723076923076923,400.0,7.098375638590786,1464100,103.0,True
R0310,2024-08-13,2024,8,144,Family_4,224,18,1210,0.5,800,325,7.699,7.699,False,7.57,7.57,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,605.0,968000,3.723076923076923,400.0,7.098375638590786,1464100,102.0,True
R0311,2024-08-20,2024,8,151,Family_5,225,19,966,0.6,800,200,7.312,7.312,False,7.21,7.21,False,30.0,30.0,False,38.5,38.5,False,60.0,60,False,90.0,90,False,110.0,110,False,579.6,772800,4.83,480.0,6.873163834212518,933156,88.0,True
R0312,2024-08-20,2024,8,152,Family_5,226,19,966,0.6,800,230,7.312,7.312,False,7.21,7.21,False,30.9,30.9,False,37.5,37.5,False,60.0,60,False,90.0,90,False,110.0,110,False,579.6,772800,4.2,480.0,6.873163834212518,933156,95.0,True
R0313,2024-08-20,2024,8,153,Family_4,225,19,966,0.6,800,200,7.312,7.312,False,7.21,7.21,False,,38.45,True,,39.13,True,60.0,60,False,90.0,90,False,110.0,110,False,579.6,772800,4.83,480.0,6.873163834212518,933156,88.0,True
